Name,Country,lat,lng,Average_Score,Num_of_Reviews,total_stay_duration,business_trips,couples_stay,pet_stay,family_with_older_stays,family_with_younger_stays,solo_stays,group_stays,resident_stays,positive_minus_negative_word_count,Complains_Breakfast,Complains_Price,Positives_Clean,Positives_Location,Avg_Stay_Duration,Businesses_100m,Businesses_1km,Businesses_5km
Corendon Vitality Hotel Amsterdam, Netherland ,52.3466449,4.8310984,8.4,941,2628,0.138150903294368,0.519659936238045,0.00106269925611052,0.0223166843783209,0.0318809776833156,0.200850159404888,0.213602550478215,0,-389,0.0701381509032944,0.0680127523910733,0.22529224229543,0.0924548352816153,2.79277364505845,5,56,2500
Corinthia Hotel London, United Kingdom ,51.5045583,-0.1262584,9.4,213,400,0.112676056338028,0.60093896713615,0.00469483568075117,0.0469483568075117,0.131455399061033,0.126760563380282,0.0892018779342723,0.643192488262911,1179,0.0985915492957746,0.0234741784037559,0.0751173708920188,0.225352112676056,1.87793427230047,5,3900,20900
Corus Hotel Hyde Park, United Kingdom ,51.5119446,-0.179939,7.6,1114,2547,0.154398563734291,0.456014362657092,0,0.0556552962298025,0.110412926391382,0.18850987432675,0.185816876122083,0.584380610412926,-11070,0.09245960502693,0.0341113105924596,0.102333931777379,0.480251346499102,2.28635547576302,8,887,14800
Cotton House Hotel Autograph Collection, Spain ,41.3915897,2.1720108,8.8,48,117,0.104166666666667,0.479166666666667,0,0.0833333333333333,0.104166666666667,0.104166666666667,0.208333333333333,0.0625,-362,0.166666666666667,0.0625,0.0833333333333333,0.208333333333333,2.4375,26,4100,13900
Courthouse Hotel London, United Kingdom ,51.5143624,-0.1394483,8,867,1448,0.1280276816609,0.568627450980392,0,0.0530565167243368,0.0888119953863899,0.151095732410611,0.13840830449827,0.739331026528258,-10053,0.162629757785467,0.0357554786620531,0.0853517877739331,0.57439446366782,1.67012687427912,106,4200,20200
Courthouse Hotel Shoreditch, United Kingdom ,51.5273442,-0.0796152,8.9,259,408,0.177606177606178,0.602316602316602,0,0.0115830115830116,0.0694980694980695,0.173745173745174,0.138996138996139,0.806949806949807,-1486,0.104247104247104,0.0231660231660232,0.115830115830116,0.173745173745174,1.57528957528958,48,2200,13900
Courtyard by Marriott Amsterdam Arena Atlas, Netherland ,52.3101182,4.9472918,8.4,347,723,0.132564841498559,0.495677233429395,0.00864553314121038,0.0403458213256484,0.100864553314121,0.170028818443804,0.187319884726225,0,-493,0.121037463976945,0.0720461095100865,0.23342939481268,0.24207492795389,2.0835734870317,2,155,2000
Courtyard by Marriott Vienna Prater Messe, Austria ,48.2130607,16.4133973,8.7,191,437,0.261780104712042,0.445026178010471,0.0104712041884817,0.0418848167539267,0.136125654450262,0.267015706806283,0.109947643979058,0.06282722513089,181,0.172774869109948,0.0890052356020942,0.183246073298429,0.256544502617801,2.28795811518325,2,129,5000
Courtyard by Marriott Vienna Schoenbrunn, Austria ,48.184732,16.3211959,8.3,94,194,0.159574468085106,0.414893617021277,0.0212765957446809,0.0212765957446809,0.127659574468085,0.25531914893617,0.180851063829787,0.0319148936170213,-195,0.117021276595745,0.074468085106383,0.180851063829787,0.351063829787234,2.06382978723404,5,280,6600
Covent Garden Hotel, United Kingdom ,51.5145986,-0.1270336,9.4,74,159,0.0810810810810811,0.594594594594595,0,0.0405405405405405,0.0675675675675676,0.216216216216216,0.0675675675675676,0.513513513513513,578,0.121621621621622,0.0405405405405405,0.0675675675675676,0.283783783783784,2.14864864864865,117,4700,20800
Cram, Spain ,41.3880549,2.1599602,8.5,159,574,0.0817610062893082,0.660377358490566,0.00628930817610063,0.0314465408805031,0.0314465408805031,0.157232704402516,0.113207547169811,0.0377358490566038,307,0.0691823899371069,0.0377358490566038,0.125786163522013,0.327044025157233,3.61006289308176,41,3700,14000
Crowne Plaza Amsterdam South, Netherland ,52.3357326,4.8743947,9,268,614,0.287313432835821,0.395522388059701,0,0.0373134328358209,0.141791044776119,0.283582089552239,0.138059701492537,0,3108,0.0932835820895522,0.0858208955223881,0.190298507462687,0.164179104477612,2.2910447761194,7,316,9100
Crowne Plaza Barcelona Fira Center, Spain ,41.3725246,2.1540788,8.8,120,307,0.15,0.466666666666667,0,0.0583333333333333,0.166666666666667,0.2,0.0916666666666667,0.0583333333333333,435,0.125,0.025,0.15,0.291666666666667,2.55833333333333,4,1100,13600
Crowne Plaza London Battersea, United Kingdom ,51.4689559,-0.1787256,8.8,589,1017,0.132427843803056,0.6553480475382,0,0.0356536502546689,0.0780984719864177,0.152801358234295,0.0747028862478778,0.816638370118846,-858,0.0611205432937182,0.0305602716468591,0.101867572156197,0.0526315789473684,1.72665534804754,9,273,14100
Crowne Plaza London Docklands, United Kingdom ,51.5083537,0.0198855,8.8,1579,2422,0.135528815706143,0.576314122862571,0.0012666244458518,0.0379987333755542,0.102596580113996,0.113362887903737,0.162761241291957,0.896136795440152,-1153,0.127929069031032,0.0265991133628879,0.162761241291957,0.220392653578214,1.53388220392654,9,106,3000
Crowne Plaza London Ealing, United Kingdom ,51.5403942,-0.3697581,8.5,413,672,0.116222760290557,0.576271186440678,0,0.0314769975786925,0.106537530266344,0.142857142857143,0.142857142857143,0.799031476997579,746,0.108958837772397,0.0411622276029056,0.227602905569007,0.145278450363196,1.6271186440678,0,28,1600
Crowne Plaza London Kensington, United Kingdom ,51.495179,-0.183827,8.7,305,869,0.127868852459016,0.540983606557377,0,0.0819672131147541,0.131147540983607,0.150819672131148,0.0918032786885246,0.416393442622951,1139,0.104918032786885,0.019672131147541,0.157377049180328,0.439344262295082,2.84918032786885,17,791,13300
Crowne Plaza London Kings Cross, United Kingdom ,51.5263854,-0.1136042,8.1,1007,1727,0.24428997020854,0.468718967229394,0.00099304865938431,0.0258192651439921,0.112214498510427,0.28798411122145,0.100297914597815,0.708043694141013,-7246,0.0913604766633565,0.0357497517378352,0.203574975173784,0.134061569016882,1.7149950347567,8,1800,22200
Crowne Plaza London The City, United Kingdom ,51.5122429,-0.1045036,8.6,214,412,0.257009345794392,0.574766355140187,0,0.0233644859813084,0.11214953271028,0.210280373831776,0.0747663551401869,0.691588785046729,567,0.0560747663551402,0.0233644859813084,0.0981308411214953,0.369158878504673,1.92523364485981,26,1700,21100
Crowne Plaza Milan City, Italy ,45.4896727,9.2006406,8.5,157,307,0.235668789808917,0.445859872611465,0.0254777070063694,0.0573248407643312,0.089171974522293,0.305732484076433,0.0955414012738854,0.0318471337579618,814,0.0955414012738854,0.0127388535031847,0.178343949044586,0.299363057324841,1.95541401273885,10,906,10600
Crowne Plaza Paris R publique, France ,48.8673199,2.3656296,8,212,549,0.179245283018868,0.35377358490566,0,0.122641509433962,0.179245283018868,0.165094339622642,0.169811320754717,0.00471698113207547,-656,0.0943396226415094,0.0566037735849057,0.0518867924528302,0.433962264150943,2.58962264150943,47,3500,27200
D clic Hotel, France ,48.8908018,2.3380204,8.8,59,129,0.169491525423729,0.644067796610169,0,0.0169491525423729,0.0508474576271186,0.220338983050847,0.0677966101694915,0.0508474576271186,387,0.11864406779661,0.0677966101694915,0.23728813559322,0.254237288135593,2.1864406779661,29,2400,29700
Danubius Hotel Regents Park, United Kingdom ,51.529257,-0.168358,8.1,593,1298,0.209106239460371,0.499156829679595,0,0.0320404721753794,0.075885328836425,0.286677908937605,0.106239460370995,0.699831365935919,-1383,0.0978077571669477,0.0219224283305228,0.146711635750422,0.295109612141653,2.18887015177066,7,732,17700
Das Opernring Hotel, Austria ,48.2026449,16.3671054,8.9,209,422,0.181818181818182,0.464114832535885,0.00478468899521531,0.0430622009569378,0.0956937799043062,0.291866028708134,0.105263157894737,0.0717703349282297,2225,0.0574162679425837,0.00956937799043062,0.119617224880383,0.631578947368421,2.01913875598086,30,2900,10300
Das Triest Hotel, Austria ,48.1974036,16.3673003,8.1,42,103,0.285714285714286,0.476190476190476,0,0.0238095238095238,0.0476190476190476,0.404761904761905,0.0476190476190476,0.119047619047619,-131,0.214285714285714,0.0952380952380952,0.119047619047619,0.333333333333333,2.45238095238095,61,2500,10200
De L Europe Amsterdam, Netherland ,52.3678779,4.8948936,9.1,137,395,0.0802919708029197,0.62043795620438,0,0.0364963503649635,0.0802919708029197,0.160583941605839,0.0948905109489051,0,-211,0.131386861313869,0.0948905109489051,0.0875912408759124,0.408759124087591,2.88321167883212,42,3700,9600
De Vere Devonport House, United Kingdom ,51.480672,-0.0071375,8.2,1130,1918,0.0982300884955752,0.641592920353982,0.000884955752212389,0.0460176991150442,0.0734513274336283,0.135398230088496,0.100884955752212,0.875221238938053,-2607,0.114159292035398,0.0238938053097345,0.100884955752212,0.514159292035398,1.69734513274336,7,268,3900
Der Wilhelmshof, Austria ,48.2185837,16.3881339,8.8,254,697,0.153543307086614,0.322834645669291,0.00393700787401575,0.0905511811023622,0.295275590551181,0.125984251968504,0.165354330708661,0.00393700787401575,2711,0.0708661417322835,0.0078740157480315,0.196850393700787,0.275590551181102,2.74409448818898,6,763,9100
Derby Alma, France ,48.8605031,2.3006606,8.9,140,333,0.142857142857143,0.5,0,0.05,0.178571428571429,0.2,0.0714285714285714,0.0571428571428571,1275,0.1,0.0714285714285714,0.128571428571429,0.514285714285714,2.37857142857143,17,1900,21300
Dikker en Thijs Fenice Hotel, Netherland ,52.364971,4.8839827,8.4,543,1512,0.0773480662983425,0.56353591160221,0,0.0423572744014733,0.0994475138121547,0.110497237569061,0.178637200736648,0,2382,0.0810313075506446,0.0423572744014733,0.138121546961326,0.598526703499079,2.78453038674033,108,3000,9400
DO CO Hotel Vienna, Austria ,48.2082385,16.3715725,9,154,404,0.194805194805195,0.545454545454545,0.00649350649350649,0.0649350649350649,0.11038961038961,0.162337662337662,0.11038961038961,0.025974025974026,274,0.0584415584415584,0.051948051948052,0.038961038961039,0.525974025974026,2.62337662337662,152,2800,10300
Dorset Square Hotel, United Kingdom ,51.5226361,-0.1602871,9,123,264,0.341463414634146,0.479674796747967,0,0,0.032520325203252,0.390243902439024,0.0975609756097561,0.528455284552846,313,0.0731707317073171,0.040650406504065,0.105691056910569,0.211382113821138,2.14634146341463,16,1000,19000
Dorsett Shepherds Bush, United Kingdom ,51.5039399,-0.2244232,8.6,1266,3012,0.175355450236967,0.554502369668246,0.000789889415481833,0.0418641390205371,0.0750394944707741,0.231437598736177,0.0932069510268562,0.592417061611374,-1473,0.131911532385466,0.0134281200631912,0.202211690363349,0.279620853080569,2.37914691943128,28,746,6800
DoubleTree by Hilton Amsterdam Centraal Station, Netherland ,52.376752,4.904618,8.4,1254,3252,0.114035087719298,0.568580542264753,0.00318979266347687,0.0279106858054226,0.0653907496012759,0.152312599681021,0.181818181818182,0,-165,0.0606060606060606,0.0542264752791069,0.11244019138756,0.407496012759171,2.5933014354067,8,1400,9200
DoubleTree by Hilton Hotel Amsterdam NDSM Wharf, Netherland ,52.4001813,4.8936653,8.2,312,681,0.108974358974359,0.567307692307692,0,0.0288461538461538,0.0833333333333333,0.163461538461538,0.150641025641026,0,-1649,0.0897435897435897,0.0352564102564103,0.121794871794872,0.21474358974359,2.18269230769231,5,91,9300
DoubleTree by Hilton Hotel London Marble Arch, United Kingdom ,51.514573,-0.15666,8.1,425,1136,0.183529411764706,0.383529411764706,0.00470588235294118,0.08,0.138823529411765,0.261176470588235,0.136470588235294,0.4,-2119,0.0588235294117647,0.0211764705882353,0.105882352941176,0.503529411764706,2.67294117647059,34,1500,19400
DoubleTree by Hilton Hotel London Tower of London, United Kingdom ,51.5108412,-0.0780581,8.7,3212,5451,0.0940224159402242,0.653486924034869,0.00062266500622665,0.0292652552926526,0.0818804483188045,0.111145703611457,0.122353673723537,0.802926525529265,-7247,0.132316313823163,0.0426525529265255,0.136986301369863,0.325965130759651,1.69707347447073,23,2200,13400
DoubleTree by Hilton London Chelsea, United Kingdom ,51.475172,-0.1870629,8.3,550,1046,0.158181818181818,0.492727272727273,0,0.0690909090909091,0.0945454545454545,0.18,0.16,0.74,-698,0.0781818181818182,0.0290909090909091,0.129090909090909,0.229090909090909,1.90181818181818,1,368,12000
DoubleTree by Hilton London Docklands Riverside, United Kingdom ,51.5043483,-0.0334436,8.1,2147,3159,0.08011178388449,0.692128551467163,0.00139729855612483,0.0251513740102469,0.0680018630647415,0.115510013972986,0.095947834187238,0.884955752212389,-20109,0.0866325104797392,0.0298090358639963,0.100139729855612,0.19981369352585,1.47135537959944,3,162,6700
DoubleTree by Hilton London Ealing, United Kingdom ,51.511521,-0.290706,8.4,680,1237,0.119117647058824,0.622058823529412,0,0.0426470588235294,0.0470588235294118,0.204411764705882,0.0823529411764706,0.779411764705882,-733,0.0926470588235294,0.0338235294117647,0.205882352941176,0.163235294117647,1.81911764705882,9,87,3100
DoubleTree By Hilton London Excel, United Kingdom ,51.507377,0.038657,8.4,1464,2421,0.188524590163934,0.519808743169399,0,0.0382513661202186,0.116120218579235,0.195355191256831,0.129781420765027,0.846994535519126,-76,0.0846994535519126,0.032103825136612,0.153688524590164,0.16051912568306,1.65368852459016,3,50,2200
Doubletree By Hilton London Greenwich, United Kingdom ,51.474469,-0.019428,8.8,972,1756,0.132716049382716,0.588477366255144,0.00411522633744856,0.0277777777777778,0.0709876543209877,0.195473251028807,0.114197530864198,0.848765432098765,370,0.0812757201646091,0.0267489711934156,0.161522633744856,0.145061728395062,1.80658436213992,6,264,4800
DoubleTree by Hilton London Hyde Park, United Kingdom ,51.5100362,-0.190657,8.4,945,2485,0.132275132275132,0.522751322751323,0.00105820105820106,0.0613756613756614,0.106878306878307,0.177777777777778,0.126984126984127,0.499470899470899,-414,0.0962962962962963,0.0158730158730159,0.183068783068783,0.407407407407407,2.62962962962963,6,1100,11200
DoubleTree by Hilton London Islington, United Kingdom ,51.5322508,-0.1095714,8.6,909,1629,0.145214521452145,0.435643564356436,0.0011001100110011,0.077007700770077,0.136413641364136,0.19031903190319,0.157315731573157,0.704070407040704,647,0.105610561056106,0.0407040704070407,0.176017601760176,0.289328932893289,1.79207920792079,45,1700,21700
Doubletree by Hilton London Kensington, United Kingdom ,51.4925138,-0.1787917,8,1009,2263,0.137760158572844,0.507433102081269,0.00297324083250743,0.0693756194251734,0.11595639246779,0.185332011892963,0.121902874132805,0.562933597621407,-9667,0.0961347869177403,0.0188305252725471,0.172447968285431,0.434093161546085,2.24281466798811,7,727,15200
DoubleTree by Hilton London Victoria, United Kingdom ,51.49398,-0.143372,8.4,1063,2123,0.117591721542803,0.476011288805268,0.000940733772342427,0.0893697083725306,0.130761994355597,0.16274694261524,0.135465663217309,0.558795860771402,-1407,0.103480714957667,0.0319849482596425,0.145813734713076,0.409219190968956,1.99717779868297,8,1100,20100
DoubleTree by Hilton London West End, United Kingdom ,51.5201065,-0.1221393,8.3,926,1670,0.147948164146868,0.508639308855292,0,0.0777537796976242,0.0971922246220302,0.16414686825054,0.146868250539957,0.809935205183585,-2595,0.0529157667386609,0.0129589632829374,0.11231101511879,0.33585313174946,1.80345572354212,49,3500,21400
DoubleTree by Hilton London Westminster, United Kingdom ,51.4932356,-0.1269082,8.5,1243,2588,0.135961383748994,0.564762670957361,0,0.0498793242156074,0.144006436041834,0.134352373290426,0.106999195494771,0.674175382139984,-2296,0.109412711182623,0.0353982300884956,0.148028962188254,0.320193081255028,2.08205953338697,4,1000,20800
DoubleTree By Hilton Milan, Italy ,45.5005657,9.1383663,8.1,41,89,0.414634146341463,0.24390243902439,0,0,0.268292682926829,0.365853658536585,0.121951219512195,0.0487804878048781,-654,0.219512195121951,0,0.219512195121951,0.0487804878048781,2.17073170731707,1,110,5100
Drawing Hotel, France ,48.8644382,2.3359148,8.9,14,43,0.357142857142857,0.285714285714286,0,0,0.0714285714285714,0.5,0.142857142857143,0,146,0,0,0.0714285714285714,0.642857142857143,3.07142857142857,59,4800,30200
Draycott Hotel, United Kingdom ,51.4930097,-0.159715,9.2,129,262,0.286821705426357,0.317829457364341,0,0.0387596899224806,0.0465116279069767,0.573643410852713,0.0232558139534884,0.387596899224806,927,0.0542635658914729,0.0310077519379845,0.0232558139534884,0.302325581395349,2.03100775193798,19,748,19200
Dukes Hotel, United Kingdom ,51.5055381,-0.1396885,8.6,74,196,0.189189189189189,0.486486486486487,0,0.027027027027027,0.148648648648649,0.297297297297297,0.0405405405405405,0.378378378378378,-465,0.0540540540540541,0.0405405405405405,0.0675675675675676,0.391891891891892,2.64864864864865,22,4300,20200
Duquesa de Cardona, Spain ,41.3798658,2.1805271,8.9,264,751,0.0984848484848485,0.496212121212121,0,0.0833333333333333,0.159090909090909,0.109848484848485,0.140151515151515,0.0340909090909091,1469,0.113636363636364,0.0568181818181818,0.125,0.537878787878788,2.84469696969697,77,2800,13300
Duquesa Suites Barcelona, Spain ,41.3810421,2.1814294,9.1,281,875,0.0818505338078292,0.327402135231317,0,0.128113879003559,0.302491103202847,0.103202846975089,0.131672597864769,0.0142348754448399,2296,0.0569395017793594,0.0177935943060498,0.209964412811388,0.569395017793594,3.11387900355872,46,2700,13300
